Date,Total Balance,Cash Balance,Account Balance,Amount,Payment Method,Shop/Person,Location,Description,Category,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Start Date,End Date,Hours,Net Pay,Payslip,Unnamed: 19,Start Date.1,End Date.1,Rent,Paid/ Unpaid
22-Sep-2025,10822.53,9930,892.53,-9.32,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Sep-2025,10804.68,9930,874.68,-17.85,Card,Tesco,Tesco Superstore,"2 * Mi Wadi, 4 * Monster",Food,,,,,,,,,,,,,,
23-Sep-2025,10788.69,9930,858.69,-15.99,Card,Chemist Warhouse,Chemist Warehouse Cornmarket,Condoms,Personal,,,,,,,,,,,,,,
23-Sep-2025,10779.83,9930,849.83,-8.86,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Sep-2025,10775.09,9930,845.09,-4.74,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Sep-2025,10772.35,9930,842.35,-2.74,Card,Mr Price,MrPRICE Cork City,Sweets,Impulsive Food,,,,,,,,,,,,,,
24-Sep-2025,10771.1,9930,841.1,-1.25,Card,Mr Price,MrPRICE Cork City,Sweets,Food,,,,,,,,,,,,,,
24-Sep-2025,10761.49,9930,831.49,-9.61,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
24-Sep-2025,10759.04,9930,829.04,-2.45,Card,Lidl,Lidl Cork Cornmarket,Cookies,Food,,,,,,,,,,,,,,
25-Sep-2025,10749.52,9930,819.52,-9.52,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
25-Sep-2025,10747.07,9930,817.07,-2.45,Card,Lidl,Lidl Cork Cornmarket,Cookies,Food,,,,,,,,,,,,,,
25-Sep-2025,10507.07,9930,577.07,-240.0,Card,ATM,Bank of Ireland,240 cash for pat,Null,,,,,,,,,,,,,,
25-Sep-2025,10747.07,10170,577.07,240.0,Cash,Me,,240 cash,Null,,,,,,,,,,,,,,
20-Sep-2025,10729.96,10170,559.96,-17.11,Card,Aldi,ALDI,Food for home,Food Non-Personal,,,,,,,,,,,,,,
26-Sep-2025,10947.97,10170,777.97,218.01,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
26-Sep-2025,10942.99,10170,772.99,-4.98,Card,Lidl,Lidl Cork Cornmarket,"Eggs, ketchup",Food,,,,,,,,,,,,,,
26-Sep-2025,10940.54,10170,770.54,-2.45,Card,Lidl,Lidl Cork Cornmarket,Cookies,Food,,,,,,,,,,,,,,
27-Sep-2025,10930.37,10170,760.37,-10.17,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
28-Sep-2025,10921.98,10170,751.98,-8.39,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
27-Sep-2025,10621.98,9870,751.98,-300.0,Cash,Rent,,Paid from 17/08/2025 - 20/09/2025 = 5 weeks,Rent,,,,,,,,,,,,,,
27-Sep-2025,10671.98,9920,751.98,50.0,Cash,Dadsie,,Powerhosed parlour,Dadsie,,,,,,,,,,,,,,
29-Sep-2025,10661.2,9920,741.2,-10.78,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
30-Sep-2025,10655.2,9920,735.2,-6.0,Bank Transfer,Fees,,Maintaining account,BOI Fees,,,,,,,,,,,,,,
30-Sep-2025,10644.37,9920,724.37,-10.83,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
30-Sep-2025,10594.3,9920,674.3,-50.07,Card,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
1-Oct-2025,10590.76,9920,670.76,-3.54,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
2-Oct-2025,10580.94,9920,660.94,-9.82,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
2-Oct-2025,10040.94,9920,120.94,-540.0,Card,ATM,Bank of Ireland,Cash,Null,,,,,,,,,,,,,,
2-Oct-2025,10580.94,10460,120.94,540.0,Cash,Me,,540 cash,Null,,,,,,,,,,,,,,
2-Oct-2025,10500.94,10380,120.94,-80.0,Cash,Pat Sheehan,,Paid from 21/09/2025 - 27/09/2025 = 1 week,Rent,,,,,,,,,,,,,,
2-Oct-2025,10400.94,10280,120.94,-100.0,Cash,Pat Sheehan,,"Wanted back pay, felt money was missing",Rent,,,,,,,,,,,,,,
2-Oct-2025,10220.94,10100,120.94,-180.0,Cash,Denis,,Rent and back pay money,Denis,,,,,,,,,,,,,,
2-Oct-2025,10040.94,9920,120.94,-180.0,Cash,Alexia,,Rent and back pay money,Alexia,,,,,,,,,,,,,,
3-Oct-2025,10333.32,9920,413.32,292.38,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
3-Oct-2025,10283.32,9920,363.32,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
3-Oct-2025,10280.37,9920,360.37,-2.95,Card,Daybreak,Daybreak,Monster,Food,,,,,,,,,,,,,,
3-Oct-2025,10272.05,9920,352.05,-8.32,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
4-Oct-2025,10262.03,9920,342.03,-10.02,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
5-Oct-2025,10249.46,9920,329.46,-12.57,Card,Lidl,Lidl Cork Cornmarket,"Eggs, Rashers, Cloudy Apple Juice, Bannana",Food,,,,,,,,,,,,,,
6-Oct-2025,10245.8,9920,325.8,-3.66,Card,Lidl,Lidl Cork Cornmarket,"Bread, 2 * yogurts, ketchup",Food,,,,,,,,,,,,,,
6-Oct-2025,9995.8,9920,75.8,-250.0,Card,Revolut,,Revolut -> IBKR,Trading,,,,,,,,,,,,,,
7-Oct-2025,9983.47,9920,63.47,-12.33,Card,Lidl,Lidl Cork Cornmarket,"Rashers, Cookies, Apple Juice, Chewing Gum",Food,,,,,,,,,,,,,,
8-Oct-2025,9975.94,9920,55.94,-7.53,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
8-Oct-2025,9969.35,9920,49.35,-6.59,Card,Mr Price,MrPRICE Cork City,Monster,Food,,,,,,,,,,,,,,
9-Oct-2025,9959.27,9920,39.27,-10.08,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
10-Oct-2025,10235.6,9920,315.6,276.33,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
10-Oct-2025,10185.6,9920,265.6,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
10-Oct-2025,10177.83,9920,257.83,-7.77,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
11-Oct-2025,10167.36,9920,247.36,-10.47,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
12-Oct-2025,10148.06,9920,228.06,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
12-Oct-2025,10139.38,9920,219.38,-8.68,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
13-Oct-2025,10131.7,9920,211.7,-7.68,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
13-Oct-2025,10129.76,9920,209.76,-1.94,Card,Mr Price,MrPRICE Cork City,Monster,Food,,,,,,,,,,,,,,
13-Oct-2025,10110.46,9920,190.46,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
14-Oct-2025,10590.46,9920,670.46,480.0,Bank Transfer,Denis,,"Alexia 180 + Denis 180 + 120 Owed, Alexia, Denis paid",Denis,,,,,,,,,,,,,,
14-Oct-2025,10580.2,9920,660.2,-10.26,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-Oct-2025,10280.2,9920,360.2,-300.0,Card,Electric Ireland,,Security Deposit,Household,,,,,,,,,,,,,,
14-Oct-2025,10261.81,9920,341.81,-18.39,Card,TradingView,,Subscription,Trading,,,,,,,,,,,,,,
15-Oct-2025,10251.09,9920,331.09,-10.72,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
15-Oct-2025,10247.64,9920,327.64,-3.45,Card,,,,Null,,,,,,,,,,,,,,
16-Oct-2025,10075.2,9920,155.2,-172.44,Card,OneOption,,Chat room 3 months,Trading,,,,,,,,,,,,,,
16-Oct-2025,10064.74,9920,144.74,-10.46,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
16-Oct-2025,10057.84,9920,137.84,-6.9,Card,Daybreak,Daybreak,"Monster, chewing gum",Food,,,,,,,,,,,,,,
17-Oct-2025,10047.57,9920,127.57,-10.27,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
17-Oct-2025,10043.64,9920,123.64,-3.93,Card,Mr Price,MrPRICE Cork City,"Hunky Dory's, Monster",Food,,,,,,,,,,,,,,
17-Oct-2025,10329.28,9920,409.28,285.64,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
18-Oct-2025,10318.81,9920,398.81,-10.47,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
18-Oct-2025,10211.78,9920,291.78,-107.03,Card,Spar,Aspel's Spar,Petrol,Petrol,,,,,,,,,,,,,,
19-Oct-2025,10192.48,9920,272.48,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
19-Oct-2025,10191.23,9920,271.23,-1.25,Card,Mr Price,MrPRICE Cork City,Sweets,Food,,,,,,,,,,,,,,
19-Oct-2025,10184.8,9920,264.8,-6.43,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
19-Oct-2025,10181.45,9920,261.45,-3.35,Card,Centra,Centra,Monster,Food,,,,,,,,,,,,,,
20-Oct-2025,10171.33,9920,251.33,-10.12,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
20-Oct-2025,10168.38,9920,248.38,-2.95,Card,Daybreak,Daybreak,Monster,Food,,,,,,,,,,,,,,
20-Oct-2025,10118.38,9920,198.38,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
21-Oct-2025,10110.56,9920,190.56,-7.82,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
18-Oct-2025,10160.56,9970,190.56,50.0,Cash,Mumsie,,Working at home,Mumsie,,,,,,,,,,,,,,
21-Oct-2025,10156.62,9970,186.62,-3.94,Card,Lidl,Lidl Cork Cornmarket,"Cookies, cranberry juice",Food,,,,,,,,,,,,,,
22-Oct-2025,10155.37,9970,185.37,-1.25,Card,Mr Price,MrPRICE Cork City,Sweets,Food,,,,,,,,,,,,,,
22-Oct-2025,10146.1,9970,176.1,-9.27,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
22-Oct-2025,10142.15,9970,172.15,-3.95,Card,Daybreak,Daybreak,Chewing gum,Food,,,,,,,,,,,,,,
23-Oct-2025,10133.27,9970,163.27,-8.88,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Oct-2025,10129.92,9970,159.92,-3.35,Card,Centra,Centra,Monster,Food,,,,,,,,,,,,,,
23-Oct-2025,10126.97,9970,156.97,-2.95,Card,Wok N Roll,Wok'n'Roll Grand Parade,Fanta,Food,,,,,,,,,,,,,,
24-Oct-2025,10123.03,9970,153.03,-3.94,Card,Lidl,Lidl Cork Cornmarket,"Cookies, cranberry juice",Food,,,,,,,,,,,,,,
24-Oct-2025,10073.03,9970,103.03,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
24-Oct-2025,10424.77,9970,454.77,351.74,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
25-Oct-2025,10415.5,9970,445.5,-9.27,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
26-Oct-2025,10403.93,9970,433.93,-11.57,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
26-Oct-2025,10400.94,9970,430.94,-2.99,Card,Costcutter,Costcutter,Pepsi Max,Food,,,,,,,,,,,,,,
26-Oct-2025,10381.64,9970,411.64,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
27-Oct-2025,10369.89,9970,399.89,-11.75,Card,Aldi,ALDI,Cat Litter,Sheila,,,,,,,,,,,,,,
28-Oct-2025,10363.29,9970,393.29,-6.6,Card,Tesco,Tesco Superstore,4 * Monster,Food,,,,,,,,,,,,,,
28-Oct-2025,10356.01,9970,386.01,-7.28,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
29-Oct-2025,10344.55,9970,374.55,-11.46,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
30-Oct-2025,10332.42,9970,362.42,-12.13,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
31-Oct-2025,10928.21,9970,958.21,595.79,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
31-Oct-2025,10922.21,9970,952.21,-6.0,Bank Transfer,Fees,,Maintaining account,BOI Fees,,,,,,,,,,,,,,
31-Oct-2025,10872.21,9970,902.21,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
31-Oct-2025,10863.33,9970,893.33,-8.88,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
31-Oct-2025,10856.74,9970,886.74,-6.59,Card,Mr Price,MrPRICE Cork City,4 * Monster,Food,,,,,,,,,,,,,,
1-Nov-2025,10837.44,9970,867.44,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
1-Nov-2025,10828.57,9970,858.57,-8.87,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
2-Nov-2025,10809.27,9970,839.27,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
2-Nov-2025,10799.0,9970,829.0,-10.27,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
1-Nov-2025,10849.0,10020,829.0,50.0,Cash,Dadsie,,Dosed cattle,Dadsie,,,,,,,,,,,,,,
3-Nov-2025,10835.2,10020,815.2,-13.8,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
4-Nov-2025,10825.03,10020,805.03,-10.17,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
4-Nov-2025,10817.31,10020,797.31,-7.72,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
5-Nov-2025,10811.83,10020,791.83,-5.48,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
5-Nov-2025,10806.89,10020,786.89,-4.94,Card,Lidl,Lidl Cork Cornmarket,"Ice-cream, 4 muffins",Food,,,,,,,,,,,,,,
6-Nov-2025,10798.67,10020,778.67,-8.22,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
7-Nov-2025,11213.36,10020,1193.36,414.69,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
7-Nov-2025,11163.36,10020,1143.36,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
7-Nov-2025,11144.06,10020,1124.06,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
7-Nov-2025,11136.43,10020,1116.43,-7.63,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
7-Nov-2025,11130.98,10020,1110.98,-5.45,Card,Daybreak,Daybreak,"Monster, sweets",Food,,,,,,,,,,,,,,
8-Nov-2025,11129.63,10020,1109.63,-1.35,Card,Lidl,Lidl Cork Cornmarket,3 * Donuts,Food,,,,,,,,,,,,,,
8-Nov-2025,11149.63,10040,1109.63,20.0,Cash,Peggie,,Brought in timber,Mumsie,,,,,,,,,,,,,,
9-Nov-2025,11148.28,10040,1108.28,-1.35,Card,Lidl,Lidl Cork Cornmarket,3 * Donuts,Food,,,,,,,,,,,,,,
9-Nov-2025,11140.66,10040,1100.66,-7.62,Card,Lidl,Lidl Cork Cornmarket,"Chicken thighs, Mi Wadi, ",Food,,,,,,,,,,,,,,
10-Nov-2025,11133.14,10040,1093.14,-7.52,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
10-Nov-2025,11131.79,10040,1091.79,-1.35,Card,Lidl,Lidl Cork Cornmarket,3 * Donuts,Food,,,,,,,,,,,,,,
10-Nov-2025,11121.61,10040,1081.61,-10.18,Card,Chermist Warehouse,Chemist Warehouse Cornmarket,"Mouth Wash, rolly",Personal,,,,,,,,,,,,,,
10-Nov-2025,11118.66,10040,1078.66,-2.95,Card,Daybreak,Daybreak,monster,Food,,,,,,,,,,,,,,
11-Nov-2025,11116.87,10040,1076.87,-1.79,Card,Lidl,Lidl Cork Cornmarket,Cookies and cream donut,Food,,,,,,,,,,,,,,
11-Nov-2025,11108.31,10040,1068.31,-8.56,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
11-Nov-2025,11104.85,10040,1064.85,-3.46,Card,Lidl,Lidl Cork Cornmarket,3 * jam donuts and cream,Food,,,,,,,,,,,,,,
12-Nov-2025,11103.06,10040,1063.06,-1.79,Card,Lidl,Lidl Cork Cornmarket,Cookie and cream donut,Food,,,,,,,,,,,,,,
12-Nov-2025,11094.9,10040,1054.9,-8.16,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
12-Nov-2025,11086.7,10040,1046.7,-8.2,Card,Tesco,Tesco Superstore,Food,Food,,,,,,,,,,,,,,
13-Nov-2025,11083.12,10040,1043.12,-3.58,Card,Lidl,Lidl,2 * cookie and cream donuts,Food,,,,,,,,,,,,,,
13-Nov-2025,11075.86,10040,1035.86,-7.26,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
14-Nov-2025,11328.5,10040,1288.5,252.64,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
14-Nov-2025,11278.5,10040,1238.5,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
14-Nov-2025,11273.46,10040,1233.46,-5.04,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-Nov-2025,11265.94,10040,1225.94,-7.52,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-Nov-2025,11247.55,10040,1207.55,-18.39,Card,TradingView,,Subscription,Trading,,,,,,,,,,,,,,
15-Nov-2025,11158.26,10040,1118.26,-89.29,Card,Circle K,Circle K Polefield,Petrol,Petrol,,,,,,,,,,,,,,
15-Nov-2025,11148.2,10040,1108.2,-10.06,Card,Lidl,Lidl Kanturk,"Pepsi Max, 2 cookie and cream donuts",Food Non-Personal,,,,,,,,,,,,,,
15-Nov-2025,11198.2,10090,1108.2,50.0,Cash,Dadsie,,"Fed cattle, cut out bullock",Dadsie,,,,,,,,,,,,,,
15-Nov-2025,1328.2,220,1108.2,-9870.0,Cash,Mumsie,,"Dropped cash back ages ago, its gone.",Mumsie,,,,,,,,,,,,,,
16-Nov-2025,1317.36,220,1097.36,-10.84,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
16-Nov-2025,1298.96,220,1078.96,-18.4,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
17-Nov-2025,1295.38,220,1075.38,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 * Cookie and cream donuts,Food,,,,,,,,,,,,,,
17-Nov-2025,1291.8,220,1071.8,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 * Cookie and cream donuts,Food,,,,,,,,,,,,,,
17-Nov-2025,1282.95,220,1062.95,-8.85,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
18-Nov-2025,1281.16,220,1061.16,-1.79,Card,Lidl,Lidl Cork Cornmarket,Cookie and cream donut,Food,,,,,,,,,,,,,,
18-Nov-2025,1270.86,220,1050.86,-10.3,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
18-Nov-2025,1268.37,220,1048.37,-2.49,Card,Lidl,Lidl Cork Cornmarket,Neo littlt bars,Food,,,,,,,,,,,,,,
19-Nov-2025,1264.79,220,1044.79,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 * Cookie and cream donut,Food,,,,,,,,,,,,,,
19-Nov-2025,1255.84,220,1035.84,-8.95,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
19-Nov-2025,1250.39,220,1030.39,-5.45,Card,Daybreak,Daybreak,"Sweets, Monster",Food,,,,,,,,,,,,,,
20-Nov-2025,1550.39,220,1330.39,300.0,Bank Transfer,Electric Ireland,,Refund security deposit,Household,,,,,,,,,,,,,,
20-Nov-2025,1546.81,220,1326.81,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 * Cookie and cream donut,Food,,,,,,,,,,,,,,
20-Nov-2025,1536.46,220,1316.46,-10.35,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
20-Nov-2025,1499.36,220,1279.36,-37.1,Card,Chemist Warehouse,Chemist Warehouse Cornmarket,"Rasers, body wash, tweesers, toothpaste",Personal,,,,,,,,,,,,,,
21-Nov-2025,1480.06,220,1260.06,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
21-Nov-2025,1469.56,220,1249.56,-10.5,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
21-Nov-2025,1465.63,220,1245.63,-3.93,Card,Mr Price,MrPRICE Cork City,"Monster, hunky dory taytos",Food,,,,,,,,,,,,,,
21-Nov-2025,1682.0,220,1462.0,216.37,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
21-Nov-2025,1632.0,220,1412.0,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
22-Nov-2025,1621.94,220,1401.94,-10.06,Card,Lidl,Lidl Kanturk,"Pepsi Max, 2 cookie and cream donuts",Food Non-Personal,,,,,,,,,,,,,,
23-Nov-2025,1616.87,220,1396.87,-5.07,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Nov-2025,1608.67,220,1388.67,-8.2,Card,Tesco,Tesco Superstore,Food,Food,,,,,,,,,,,,,,
24-Nov-2025,1606.88,220,1386.88,-1.79,Card,Lidl,Lidl Cork Cornmarket,Cookie and cream donut,Food,,,,,,,,,,,,,,
24-Nov-2025,1594.34,220,1374.34,-12.54,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
24-Nov-2025,1589.27,220,1369.27,-5.07,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
25-Nov-2025,1574.78,220,1354.78,-14.49,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
25-Nov-2025,1554.78,220,1334.78,-20.0,Card,City Barbers,City barbers,Haircut,Personal,,,,,,,,,,,,,,
25-Nov-2025,1451.28,220,1231.28,-103.5,Card,Mick Murphy,Mick Murphy Menswear,Pants,Clothes,,,,,,,,,,,,,,
26-Nov-2025,1447.7,220,1227.7,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 * Cookie and cream donuts,Food,,,,,,,,,,,,,,
26-Nov-2025,1439.94,220,1219.94,-7.76,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
27-Nov-2025,1436.36,220,1216.36,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 * Cookie and cream donuts,Food,,,,,,,,,,,,,,
27-Nov-2025,1429.6,220,1209.6,-6.76,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
28-Nov-2025,1407.9,220,1187.9,-21.7,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips + Coke,Food,,,,,,,,,,,,,,
28-Nov-2025,1404.32,220,1184.32,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 * Cookie and cream donuts,Food,,,,,,,,,,,,,,
28-Nov-2025,1397.56,220,1177.56,-6.76,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
28-Nov-2025,1391.56,220,1171.56,-6.0,Bank Transfer,BOI,,Maintaining account,BOI Fees,,,,,,,,,,,,,,
28-Nov-2025,1842.53,220,1622.53,450.97,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
28-Nov-2025,1792.53,220,1572.53,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
29-Nov-2025,1592.58,220,1372.58,-199.95,Card,Select Apple Store,select,Airpods 4 with active noise cancellation,Michael,,,,,,,,,,,,,,
29-Nov-2025,1579.81,220,1359.81,-12.77,Card,Lidl,Lidl Kanturk,"Pepsi Max, Jelly, Donuts",Food Non-Personal,,,,,,,,,,,,,,
29-Nov-2025,1779.81,420,1359.81,200.0,Cash,Michael,Knockskehy,Money for airpods,Michael,,,,,,,,,,,,,,
29-Nov-2025,1879.81,520,1359.81,100.0,Cash,Mumsie,Knockskehy,Working at home,Mumsie,,,,,,,,,,,,,,
30-Nov-2025,1860.51,520,1340.51,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips,Food,,,,,,,,,,,,,,
30-Nov-2025,1844.1,520,1324.1,-16.41,Card,Lidl,Lidl Cork Cornmarket,Food + sponges + bags + paper towels,Food,,,,,,,,,,,,,,
1-Dec-2025,1824.15,520,1304.15,-19.95,Card,Live Carreer,,CV builder,Personal Development,,,,,,,,,,,,,,
1-Dec-2025,1820.62,520,1300.62,-3.53,Card,Mr Price,Mr Price,"Club Orange, Pens",Food,,,,,,,,,,,,,,
1-Dec-2025,1818.83,520,1298.83,-1.79,Card,Lidl,Lidl Cork Cornmarket,Donut,Food,,,,,,,,,,,,,,
1-Dec-2025,1809.57,520,1289.57,-9.26,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
1-Dec-2025,1805.63,520,1285.63,-3.94,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
2-Dec-2025,1805.0,520,1285.0,-0.63,Card,,,,Null,,,,,,,,,,,,,,
2-Dec-2025,1773.7,520,1253.7,-31.3,Card,TopStep,,Combine Trial 50k,Trading,,,,,,,,,,,,,,
2-Dec-2025,1766.83,520,1246.83,-6.87,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
2-Dec-2025,1756.83,520,1236.83,-10.0,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
2-Dec-2025,1753.25,520,1233.25,-3.58,Card,Lidl,Lidl Cork Cornmarket,2 Donuts,Food,,,,,,,,,,,,,,
